0.269836	0.87234	-0.517284	-0.115486	-0.07736	0.069492	-0.454888	-0.127965	-0.110949	0.078922	-0.162286	-0.589103	-0.60049	0.011787	-0.716698	0.504546	-0.447719	-0.326023	-0.162025	-0.790543	0.191384	-0.246306	0.795626	0.088957	0.41748	0.346186	-0.132153	0.421823	-0.139185	-0.327409	-0.439937	0.16268	0.46041	-0.112522	-0.110109	-0.156434	0.064696	0.362626	-0.423874	-0.107642	-0.004428	0.223854	-0.251195	-0.343875	0.259261	-0.913301	0.31751	-0.944971	-0.292953	0.972458
0.610187	0.82948	0.046759	-0.207358	0.128324	0.062973	0.376526	-0.684816	0.379223	0.533917	0.12606	-0.197371	-0.359279	0.492381	-0.362618	0.051346	0.099378	-0.338216	-0.417142	-0.386649	-0.475478	0.65686	0.063895	0.128053	0.458747	0.247836	0.765093	-0.028544	-0.477064	-0.408338	-1.16906	0.430338	0.08269	-0.470019	0.117527	-0.048106	0.140343	-0.360807	-0.468221	-0.65619	-0.484204	0.587545	0.00191	-0.413959	0.052722	-0.219192	-0.037721	-0.155373	0.02869	0.353844
0.708781	-0.396344	-0.22883	-0.105732	-0.466491	0.528502	-0.276982	0.186713	0.288736	0.091233	0.306907	-0.635516	-0.23795	0.643362	-0.314073	1.44884	0.452734	-1.12721	-0.76389	0.057503	-0.603761	0.359036	-0.111449	0.559093	0.500081	0.939723	0.361898	-0.139319	-0.340952	-0.550144	-0.698124	0.094837	0.224804	0.178787	0.355806	0.083481	-0.610233	-0.202529	-0.123425	-0.905277	-0.213418	-0.001874	0.128782	-0.086484	-0.100523	-0.845999	0.454761	-0.062679	-0.199564	0.217319
0.673188	-0.093747	-0.663824	-0.455207	0.017986	0.197323	-0.05674	-0.106366	-0.027292	0.612261	0.222135	0.236934	-0.52426	0.181723	-1.40115	0.255644	0.347153	-0.380622	0.601388	-0.921472	-0.183806	0.88966	0.841722	0.161746	0.4218	0.369654	0.226479	0.019173	0.244017	-0.671595	-0.777401	0.243586	-0.153789	-0.399759	-0.310827	-0.40638	-0.054666	-0.794131	-0.319295	-0.209165	-0.689753	0.798261	-0.205693	-0.434938	-0.24278	-0.424224	0.225985	-0.199949	-0.571513	0.64733
0.593875	0.025728	-0.104805	-0.321038	-0.022495	-0.057564	0.384637	-0.528522	0.252945	-0.035787	0.301943	-0.408244	-0.289876	-0.047588	0.027756	0.159548	0.237031	-0.320584	-0.264926	-0.023238	-0.453679	0.256445	0.390969	0.34811	0.00202	0.057399	0.062777	-0.136105	-0.158902	-0.462551	-0.196707	0.284213	-0.034416	-0.178268	0.22156	0.112177	0.237618	-0.21601	-0.109323	-0.406714	-0.187768	0.080598	0.128984	-0.152061	-0.547468	-0.394336	-0.196638	-0.122382	-0.075709	0.373388
0.202095	-0.086055	0.052281	-0.103487	0.329249	0.086555	0.023811	-0.184706	0.235756	0.03215	-0.009657	-0.071366	-0.581026	0.478934	-0.188922	0.3983	-0.024887	-0.050839	-0.633195	-0.458591	-0.170622	0.106493	0.505414	0.015553	0.281078	0.085408	0.404079	0.059482	-0.134346	-0.727231	-0.374825	-0.036499	-0.01022	-0.091469	0.035855	-0.009386	-0.089119	-0.058477	-0.279447	0.066728	-0.449017	-0.031085	0.238955	-0.244041	0.218864	-0.07855	0.454142	-0.203222	-0.26215	0.290886
-0.031219	-0.306598	-0.139789	-0.669299	-0.457055	-0.210127	0.003799	-0.219304	0.489359	-0.256564	-0.040368	-0.270879	-0.504324	1.28542	-0.475226	0.731442	0.017104	0.044246	-0.522138	0.011213	-0.073782	0.357932	0.758422	0.750967	0.128224	0.210742	0.140617	-0.174658	-0.194621	-0.405504	-0.151959	0.020836	0.044583	0.012537	0.390064	0.215622	0.472014	0.227051	-0.152228	-0.049501	-0.268096	0.041408	-0.082112	-0.03239	-0.627218	-0.564756	0.161993	-0.226589	0.147196	0.320154
0.661264	0.209223	0.084876	0.203545	0.144029	-0.048164	0.060947	-0.190152	0.482518	-0.434845	0.957906	-1.38816	-0.904285	0.111545	-0.309045	0.15146	-0.044149	-0.315815	0.572964	-0.397392	-0.302349	0.255755	0.094823	0.095921	0.0999	-0.039024	0.496146	0.346543	-1.18836	-1.05833	-0.370419	0.76216	0.316714	-0.663612	-0.149584	0.379672	0.695685	0.053022	0.21942	-0.539368	-0.619577	1.27836	0.614822	0.150968	-1.15226	-0.406549	-0.253398	-0.957885	-0.109217	1.05004
0.670062	1.15421	-0.014321	0.110254	-0.897025	1.27739	0.073733	-0.38438	0.613423	0.210055	0.571857	-0.333198	-0.501808	-0.486888	0.121458	0.428275	-0.016299	-0.184073	0.230484	-0.121483	-0.136195	0.412449	0.830938	0.846498	0.456158	-0.226222	-0.402549	0.507103	-0.12426	-1.02272	-0.512326	0.853361	-0.082068	-0.727989	-0.024862	-0.483373	-0.26317	0.407901	0.262687	0.072361	-0.167318	0.018915	-0.06637	-1.11449	-0.752769	0.014165	0.270145	-0.649327	-0.161891	0.71725
-0.170315	-0.966805	-1.27683	-1.27338	-0.618288	0.019619	0.906593	-0.248214	-0.940151	-0.568458	0.043355	-0.036081	-1.67655	0.105313	-1.45657	-1.17261	-0.128192	-0.044426	-0.006142	-0.24657	-0.210117	0.546039	1.47907	0.528515	-0.441269	0.681555	0.742624	0.029018	1.15897	-1.64921	-0.559565	1.22491	0.269348	-1.14761	0.70929	-0.201741	0.179921	-0.003993	-0.769257	-0.967634	-0.641811	0.742115	0.729592	-1.00637	-0.029172	0.031497	0.586767	-1.04708	-0.817191	1.24928
-0.197299	0.043799	-1.12088	-0.114013	-0.516557	0.26104	1.07976	0.431891	0.933617	-0.962007	-0.259763	-0.323669	-0.765018	0.850562	-1.05739	1.18533	-0.149161	0.303766	0.706052	0.609813	-0.77341	-0.469036	1.47349	1.61088	0.779963	-0.132064	0.208942	0.954371	-0.149015	0.367303	-0.936056	-0.141466	0.421833	-0.526648	0.327296	0.35377	-0.295525	-0.489209	0.301094	-0.645832	-1.34674	-0.216998	-0.090147	-0.420107	-1.13282	-0.744646	0.517288	-0.271009	-0.201215	-0.059963
0.943573	-0.362078	0.190173	-1.23784	-0.563233	0.543838	-1.03682	0.52831	0.996302	0.67939	0.361708	-0.101067	-0.362397	1.32009	-0.732985	0.609974	0.781489	-0.433455	-0.660291	-0.875725	-0.794329	0.501096	-0.178676	0.087748	-0.550902	0.891348	0.848347	-1.84333	-0.365525	-2.33056	-0.407683	0.582843	0.115909	-0.719784	0.732731	-0.79641	0.860517	0.000244	-0.780294	-1.65146	-0.454396	1.08168	0.270111	-0.666983	-0.735711	-0.545071	0.292992	-0.657769	-0.608603	1.08215
1.01537	-0.407675	-1.32107	-0.576793	-0.90915	0.541269	-1.03604	-0.532913	-0.956226	1.22577	-0.378141	0.399969	-0.337895	0.545293	0.262063	3.11072	0.801766	-0.481175	0.117947	0.465573	0.7744	-0.628114	0.375418	0.452915	1.12671	0.830942	0.373475	0.460545	-0.870815	0.186125	-0.679882	0.652948	-1.23549	0.533125	0.002301	-1.26987	-0.338696	-0.830885	-0.962885	-0.024008	-1.24304	0.371414	0.326353	-1.61614	0.003342	-2.53139	-0.525948	0.590229	0.942215	0.034477
-0.040616	0.142597	-0.546081	-0.362082	-0.447746	-0.231775	0.772329	-0.634146	-0.18949	-0.14286	0.014391	-0.386788	-1.37766	0.871727	-1.00958	1.20394	-0.5615	-0.449369	0.700957	-0.585269	-0.448648	0.85423	0.881343	0.39965	0.35544	0.765521	-0.372031	0.660753	-0.501302	-0.363447	-1.21769	0.558383	0.045649	-0.082164	0.151707	-0.559142	-0.054373	-0.405007	0.125202	0.175705	-0.57732	-0.062734	0.121605	-0.930016	0.151847	-0.746836	-0.327775	-1.01332	-0.412654	0.424263
0.487273	-0.067949	-0.905718	-0.080538	-0.480884	-0.381058	-0.098889	-0.566941	0.148318	-0.087782	0.028796	0.219919	-0.514669	0.267694	-0.932246	0.389508	0.172483	-0.159403	0.357548	-0.338334	-0.302438	0.502914	0.740597	0.031403	0.339061	0.236176	0.295745	0.548069	-0.379204	-0.689734	-0.547737	0.381945	-0.024489	-0.057961	0.676907	-0.43799	0.205544	0.14063	-0.379737	-0.353553	-0.31787	0.001667	0.278449	-0.524542	-0.550211	-0.762726	0.021976	-0.257668	-0.31244	0.479198
0.478265	0.131257	-0.229252	0.010482	-0.014772	0.08711	0.489275	-0.472972	0.262225	0.045742	0.03295	-0.086128	-0.363049	0.115122	-0.221469	0.009664	0.047411	-0.236146	0.010751	-0.582214	-0.666013	0.403383	0.632115	0.693136	0.507298	0.15078	-0.066477	-0.154312	-0.175718	-0.293468	-0.752813	0.498909	0.048217	-0.119243	-0.140955	-0.214432	0.025758	-0.086496	-0.25506	-0.149934	-0.370275	0.262178	0.111266	-0.149874	-0.177267	-0.125118	-0.002334	-0.240538	-0.003093	0.249936
-0.080367	0.200618	0.022634	0.539412	0.50785	-0.36023	0.337009	-0.622788	0.166095	0.05121	0.148129	-0.253131	-0.139152	0.237432	-0.435214	-0.03417	-0.602351	-0.415816	-0.325299	-0.47219	-0.404184	-0.241294	0.290176	0.495498	-0.072363	-0.065947	0.127422	0.281745	-0.38306	-0.801285	-0.257665	0.690331	-0.36093	0.336979	0.263419	-0.052668	0.544643	-0.15094	0.050774	-0.342036	-0.275184	0.592184	0.481896	-0.357656	0.126735	-0.182945	-0.192053	-0.584695	-0.229654	0.496519
0.849009	0.39871	-0.124691	-0.234215	0.319426	0.624374	0.241876	-0.627192	0.390261	0.67333	0.060749	-0.667553	-0.764984	-0.172542	-0.249985	0.461382	0.15147	-0.093045	0.261827	0.211462	-0.413423	0.287089	0.833829	-0.243947	0.334684	-0.009034	0.257263	0.229953	-0.193757	-0.545297	-0.545801	0.691812	0.417793	0.057042	0.26133	0.477172	0.120055	0.292797	-0.281857	-0.494873	-0.355883	0.3744	0.315744	-0.119784	-0.170277	-0.033826	-0.05804	0.416145	0.451909	0.126613
0.489384	0.008011	-0.210832	-0.103282	-0.152356	0.174878	-0.4297	-0.174942	-0.390778	0.534503	0.780052	-0.149806	-0.859581	0.42113	-0.626292	0.552707	-0.211993	-0.872526	-1.24917	-0.497347	-0.024531	-0.258561	0.539939	-0.082471	0.505325	0.538729	0.086413	-0.343082	-0.395038	-0.760708	-0.369539	0.18591	0.107679	-0.425111	-0.169901	-0.361206	-0.64534	0.574207	-0.349964	-1.02218	-0.681047	0.656095	0.175609	-0.506675	-0.047048	-1.15405	0.290932	-0.305686	0.825272	0.283743
0.753097	-0.070775	-0.782807	-0.543736	0.219445	-0.138743	0.454177	-0.587877	0.622114	0.107193	0.100966	0.175266	-0.601129	-0.193482	-0.669432	0.935619	0.205845	-0.544826	-0.136429	-0.840012	-0.399511	0.545169	0.368217	0.361052	0.372956	0.613009	-0.093372	0.052384	-0.271119	-0.054098	-0.322728	-0.182485	-0.506421	0.27361	0.373847	-0.188481	0.145018	-0.170487	-0.110994	-0.117018	-0.281049	0.217217	0.777649	-1.16011	-0.248669	-0.106581	0.402333	-0.430451	-0.135091	0.673542
0.162279	0.160741	0.025222	0.467374	0.269024	0.701707	-0.114431	-0.374307	0.140574	0.534842	-0.260261	0.198705	-0.456162	0.040909	-0.631549	0.170705	-0.181271	-0.335109	-0.776792	-0.640035	0.120643	-0.098485	0.255269	-0.28051	0.045255	-0.108027	0.457515	0.280119	-0.439402	-0.065699	-0.294176	0.405084	-0.463755	-0.357374	0.023424	0.113094	0.282235	-0.435095	-0.64198	0.186544	-0.576203	0.260762	0.168355	-0.333833	-0.864073	-0.453767	-0.089656	0.045885	0.596344	0.104705
0.223742	0.950155	-0.536329	-0.065406	0.045957	0.358864	0.245293	-1.15319	-0.061311	0.669752	-0.240206	-0.53408	-0.631513	-0.134902	-0.377147	0.627557	0.072326	-0.445083	-0.036834	-0.490759	-0.158231	-0.137209	0.865924	0.546781	0.599054	0.096891	-0.300744	0.694506	-0.165333	-0.467623	-0.747017	0.614997	-0.559195	-0.282377	0.013721	-0.476771	-0.239627	0.072951	-0.101001	0.423185	-0.449867	0.177284	-0.380563	-0.741356	-0.27414	-0.760936	0.13807	-0.248254	0.286843	0.592337
1.18681	0.8753	-0.416964	-0.226647	0.029494	0.108824	0.046438	-0.491062	-0.213624	0.732758	0.297422	-0.675285	-0.191881	0.030847	0.036438	-0.024124	0.898003	-0.702803	-0.180173	-0.579767	-0.81322	0.160232	-0.088464	0.451145	0.86354	0.578744	-0.236435	0.172152	0.027178	-0.839651	-0.561098	0.091798	0.140014	0.055943	-0.076749	-0.132443	-0.256554	0.157211	-0.513883	0.353148	0.295564	0.164617	-0.23402	0.357835	0.640177	0.013048	0.578152	-0.478032	-0.085195	0.41258
0.606308	-0.357076	0.027954	-0.425986	0.362079	0.002694	-0.364567	-0.212253	1.6317	0.154943	0.299019	-0.478251	-1.33057	-0.230555	0.333015	1.7035	0.65536	0.057563	0.225077	0.175446	-0.873613	1.35963	-0.166954	1.1217	-0.627894	0.027158	-0.07096	-0.04586	0.309653	-0.697825	-0.699431	1.43433	0.087255	-0.306004	0.401247	0.492328	0.375914	-0.413196	-0.536599	-0.963083	-0.798725	0.450793	0.793224	-0.912986	-0.536171	0.417325	-0.405616	-0.367387	-0.661942	-0.121436
0.625845	0.282614	-0.164802	-0.193568	0.254002	0.258383	0.100395	-0.20685	-0.065541	0.025884	0.210195	-0.24861	-0.324214	-0.096973	-0.3803	-0.303369	0.470509	-0.582675	-0.118472	-0.63674	-0.77579	0.164457	0.469018	0.384172	0.572736	0.559273	0.127462	-0.128498	0.166175	-0.349441	-0.936975	-0.234113	0.05147	-0.219943	-0.276322	-0.243459	-0.366863	0.065067	-0.446308	-0.448969	-0.412674	0.449592	0.181463	-0.433315	0.405584	0.089443	0.485152	-0.215794	0.30614	0.512518
0.327652	0.036727	-0.272355	-0.129608	-0.396074	0.569946	-0.176424	-0.299222	-0.109858	0.258367	-0.185349	-0.391206	-0.381054	-0.017446	-0.518035	0.227113	0.085967	-0.204486	-0.260408	0.259647	0.032098	0.058828	0.497006	0.14835	-0.043636	0.124135	0.249806	-0.156465	-0.224436	0.31016	-0.459764	0.314585	-0.239135	0.170311	0.477583	-0.283884	0.253574	0.403485	-0.429589	-0.159467	-0.507288	0.49256	-0.23458	-0.152094	-0.240544	-0.131472	0.139797	0.313816	0.205265	0.412399
0.773721	0.872563	0.292594	-0.046591	-0.263965	0.213598	0.943347	-0.671172	0.66825	0.528978	-0.600801	-0.2333	-0.303763	-0.493455	-0.079303	-0.100595	0.312636	-0.176497	0.777005	-1.24678	-0.050012	0.206009	1.21495	0.846632	0.64182	0.1958	-0.99288	0.705325	-0.262869	-0.748509	-0.857597	0.381958	-0.690618	0.351587	-0.508455	0.625019	-0.038944	-0.149444	-0.941348	-0.382425	-0.655644	0.215008	-0.564972	-0.250046	-0.021204	0.268115	0.649161	0.288057	0.226693	-0.046806
0.430998	0.750373	-0.832358	0.495624	-0.044571	0.597962	0.362436	-0.528577	0.167097	0.745503	0.420364	-0.728472	-0.486606	0.696298	0.183015	0.710122	-0.027772	-0.80919	0.128893	0.115757	-0.804467	-0.116274	0.146408	0.815145	0.285318	0.347437	0.339973	0.372975	-0.807409	-0.708483	-0.542228	0.610762	-0.320366	0.049314	-0.009297	-0.131478	-0.281493	0.093189	-0.059349	-0.486949	-0.318952	0.691351	0.745164	-0.26749	0.108095	-0.095242	-0.08849	-0.025185	0.699943	0.051045
0.236605	-0.006329	0.168335	0.043127	-0.113062	-0.106181	0.092523	0.01611	0.911153	0.134109	-0.223112	-0.309267	-0.152827	1.00526	0.532143	0.414638	0.638306	0.029244	-0.428156	-0.149385	-0.206521	0.522493	0.679789	1.04723	0.182115	-0.159728	-0.334178	-0.160702	-0.455198	-0.409849	-0.449337	0.050001	-0.675765	-0.0788	0.3995	-0.303644	-0.16723	0.342256	-0.385685	-0.084993	-0.048833	-0.322217	0.538527	-0.43637	-0.093378	-0.036079	0.198425	0.067877	0.016775	0.08423
